route|file|top|methods|mutating|auth_first|auth_line|auth_class|auth_all|permission_codes|admin_level|zod_import_line|validation|uuid_check_line|has_dynamic_segment|audit_first|audit_line|audit_all|supabase_client|bounding|unbounded_flag|n_select|n_from|n_eq|n_rpc|rate_limit_line|ui_callers|ui_caller_files|prefix_ui_callers|internal_api_callers|internal_files|test_callers|external_callers|external_files|orphan_status|lines|with_route|runtime|deprecated
/api/super-admin/reconciliation/[id]/reject|apps/host/src/app/api/super-admin/reconciliation/[id]/reject/route.ts|super-admin|PATCH|true|authorizeAdmin|34|ADMIN-LEVEL|authorizeAdmin@34||super_admin|0|NONE|0|true|logAdminAudit|96|logAdminAudit@96|service-role|maybeSingle(x1)||1|2|2|0|0|0||1|0||0|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|113|false|nodejs|false
/api/super-admin/reconciliation|apps/host/src/app/api/super-admin/reconciliation/route.ts|super-admin|GET,POST|true|authorizeAdmin|58|ADMIN-LEVEL|authorizeAdmin@58||support;super_admin|0|NONE|0|false|logAdminAudit|205|logAdminAudit@205|service-role|range(x1)@85;single(x1);maybeSingle(x1);limitParam@69||3|5|3|0|0|1|packages/lib/src/posthog/types.ts(1)||0||1|2|supabase/migrations/20260507140002_add_ff_offline_payment_reconciliation_v1.sql(2),scripts/route-access-manifest.json(1)|CALLED|228|false|nodejs|false
/api/super-admin/reports|apps/host/src/app/api/super-admin/reports/route.ts|super-admin|GET|false|authorizeAdmin|113|ADMIN-LEVEL|authorizeAdmin@113||support|0|NONE|0|false|logAdminAudit|146|logAdminAudit@146|service-role|NONE||0|0|0|0|0|4|apps/host/src/app/super-admin/logs/page.tsx(1),apps/host/src/app/super-admin/reports/page.tsx(1),apps/host/src/app/super-admin/users/page.tsx(1),apps/host/src/app/super-admin/workbench/page.tsx(1)||0||1|2|scripts/route-access-manifest.json(1),scripts/xc3-service-role-migration-batch.json(1)|CALLED|171|false||false
/api/super-admin/roles|apps/host/src/app/api/super-admin/roles/route.ts|super-admin|DELETE,GET,POST|true|authorizeAdmin|13|ADMIN-LEVEL|authorizeAdmin@13||support;super_admin|0|NONE|0|false|logAdminAudit|78|logAdminAudit@78|service-role|NONE||0|0|0|0|0|1|apps/host/src/app/super-admin/users/page.tsx(4)||1|apps/host/src/app/api/v1/admin/roles/route.ts(1)|2|2|supabase/migrations/20260816000010_admin_role_scope_out_role_manage.sql(2),scripts/route-access-manifest.json(1)|CALLED|130|false||false
/api/super-admin/safeguarding|apps/host/src/app/api/super-admin/safeguarding/route.ts|super-admin|GET,PATCH|true|authorizeAdmin|57|ADMIN-LEVEL|authorizeAdmin@57||admin|24|zod@46|0|false|logAdminAudit|170|logAdminAudit@170|service-role|limit(x1)@94;maybeSingle(x3)||5|4|5|0|0|2|apps/host/src/app/super-admin/foxy-quality/SafeguardingQueue.tsx(6),packages/lib/src/rbac.ts(1)||1|apps/host/src/app/api/foxy/_lib/safeguarding-escalate.ts(1)|2|1|scripts/route-access-manifest.json(1)|CALLED|180|false|nodejs|false
/api/super-admin/seat-usage|apps/host/src/app/api/super-admin/seat-usage/route.ts|super-admin|GET,POST|true|authorizeAdmin|16|ADMIN-LEVEL|authorizeAdmin@16||support;admin|0|NONE|0|false|logAdminAudit|236|logAdminAudit@236|service-role|NONE||0|0|0|0|0|0|||0||0|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|262|false||false
/api/super-admin/sessions|apps/host/src/app/api/super-admin/sessions/route.ts|super-admin|GET,POST|true|authorizeOperator|40|RBAC|authorizeOperator@40||support;admin|0|NONE|0|false|logAdminAudit|134|logAdminAudit@134|service-role|limit(x1)@55||2|3|3|0|0|2|apps/host/src/app/super-admin/users/page.tsx(2),apps/host/src/app/super-admin/users/_components/UserSessionsPanel.tsx(2)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|154|false||false
/api/super-admin/sla|apps/host/src/app/api/super-admin/sla/route.ts|super-admin|GET|false|authorizeAdmin|36|ADMIN-LEVEL|authorizeAdmin@36||support|0|NONE|0|false|NONE|||service-role|NONE||0|1|0|0|0|1|apps/host/src/app/super-admin/sla/page.tsx(1)||0||0|2|supabase/migrations/20260528000002_school_slo_and_health_check_log.sql(1),scripts/route-access-manifest.json(1)|CALLED|297|false||false
/api/super-admin/stats|apps/host/src/app/api/super-admin/stats/route.ts|super-admin|GET|false|authorizeAdmin|14|ADMIN-LEVEL|authorizeAdmin@14||support|0|NONE|0|false|NONE|||service-role|NONE||0|0|0|0|0|7|apps/host/src/app/super-admin/analytics/page.tsx(1),apps/host/src/app/super-admin/bulk-upload/page.tsx(1),apps/host/src/app/super-admin/diagnostics/page.tsx(2),apps/host/src/app/super-admin/learning/page.tsx(1)||7|apps/host/src/app/api/internal/admin/stats/route.ts(1),apps/host/src/app/api/super-admin/intelligence/geography/route.ts(1),apps/host/src/app/api/super-admin/intelligence/overview/route.ts(1)|2|1|scripts/route-access-manifest.json(1)|CALLED|78|false||false
/api/super-admin/strategic-reports/bloom-by-grade|apps/host/src/app/api/super-admin/strategic-reports/bloom-by-grade/route.ts|super-admin|GET|false|authorizeAdmin|44|ADMIN-LEVEL|authorizeAdmin@44||support|0|NONE|0|false|NONE|||service-role|NONE|UNBOUNDED(eq-scoped)|4|5|3|0|0|1|apps/host/src/app/super-admin/learning/_components/StrategicReportsTab.tsx(2)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|171|false||false
/api/super-admin/strategic-reports/cohort-retention|apps/host/src/app/api/super-admin/strategic-reports/cohort-retention/route.ts|super-admin|GET|false|authorizeAdmin|57|ADMIN-LEVEL|authorizeAdmin@57||support|0|NONE|0|false|NONE|||service-role|NONE|UNBOUNDED(eq-scoped)|2|4|1|0|0|1|apps/host/src/app/super-admin/learning/_components/StrategicReportsTab.tsx(1)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|176|false||false
/api/super-admin/students/[id]/dashboard|apps/host/src/app/api/super-admin/students/[id]/dashboard/route.ts|super-admin|GET|false|authorizeAdmin|26|ADMIN-LEVEL|authorizeAdmin@26;validateImpersonationSession@39||admin|0|NONE|30|true|auditPiiReadThrottled|36|auditPiiReadThrottled@36|service-role|single(x2);head:true||4|4|4|1|0|2|apps/host/src/app/super-admin/students/[id]/_components/LiveViewFrame.tsx(1),apps/host/src/app/super-admin/view-as/[studentId]/dashboard/page.tsx(1)|22|0||0|1|scripts/route-access-manifest.json(1)|CALLED|117|false||false
/api/super-admin/students/[id]/foxy-history|apps/host/src/app/api/super-admin/students/[id]/foxy-history/route.ts|super-admin|GET|false|authorizeAdmin|17|ADMIN-LEVEL|authorizeAdmin@17;validateImpersonationSession@29||admin|0|NONE|21|true|auditPiiReadThrottled|26|auditPiiReadThrottled@26|service-role|limit(x2)@48;single(x1)||4|4|4|0|0|1|apps/host/src/app/super-admin/view-as/[studentId]/foxy/page.tsx(2)|22|0||0|1|scripts/route-access-manifest.json(1)|CALLED|108|false||false
/api/super-admin/students/[id]/impersonate|apps/host/src/app/api/super-admin/students/[id]/impersonate/route.ts|super-admin|GET,PATCH,POST|true|authorizeAdmin|11|ADMIN-LEVEL|authorizeAdmin@11||support;super_admin;admin|0|NONE|15|true|logAdminAudit|117|logAdminAudit@117|service-role|limit(x1)@30;single(x2)||4|5|6|0|0|1|apps/host/src/app/super-admin/students/[id]/_components/LiveViewFrame.tsx(4)|22|1|apps/host/src/app/api/super-admin/students/[id]/dashboard/route.ts(1)|1|1|scripts/route-access-manifest.json(1)|CALLED|185|false||false
/api/super-admin/students/[id]/notes|apps/host/src/app/api/super-admin/students/[id]/notes/route.ts|super-admin|GET,POST|true|authorizeAdmin|20|ADMIN-LEVEL|authorizeAdmin@20||support;admin|0|NONE|24|true|logAdminAudit|139|logAdminAudit@139|service-role|single(x2)||4|4|2|0|0|1|apps/host/src/app/super-admin/students/[id]/_components/NotesThread.tsx(2)|22|0||1|1|scripts/route-access-manifest.json(1)|CALLED|164|false||false
/api/super-admin/students/[id]/profile|apps/host/src/app/api/super-admin/students/[id]/profile/route.ts|super-admin|GET|false|authorizeAdmin|25|ADMIN-LEVEL|authorizeAdmin@25||support|0|NONE|29|true|auditPiiReadThrottled|34|auditPiiReadThrottled@34|service-role|limit(x6)@70;single(x1)||11|11|11|0|0|2|apps/host/src/app/super-admin/students/[id]/page.tsx(1),apps/host/src/app/super-admin/students/[id]/_components/DataPanel.tsx(2)|22|0||2|1|scripts/route-access-manifest.json(1)|CALLED|208|false||false
/api/super-admin/students/[id]/progress|apps/host/src/app/api/super-admin/students/[id]/progress/route.ts|super-admin|GET|false|authorizeAdmin|16|ADMIN-LEVEL|authorizeAdmin@16;validateImpersonationSession@28||admin|0|NONE|20|true|auditPiiReadThrottled|25|auditPiiReadThrottled@25|service-role|limit(x1)@72;single(x1)||4|4|6|0|0|1|apps/host/src/app/super-admin/view-as/[studentId]/progress/page.tsx(1)|22|0||0|1|scripts/route-access-manifest.json(1)|CALLED|90|false||false
/api/super-admin/students/[id]/quiz-history|apps/host/src/app/api/super-admin/students/[id]/quiz-history/route.ts|super-admin|GET|false|authorizeAdmin|16|ADMIN-LEVEL|authorizeAdmin@16;validateImpersonationSession@28||admin|0|NONE|20|true|auditPiiReadThrottled|25|auditPiiReadThrottled@25|service-role|limit(x1)@48||2|2|2|0|0|1|apps/host/src/app/super-admin/view-as/[studentId]/quizzes/page.tsx(3)|22|0||0|1|scripts/route-access-manifest.json(1)|CALLED|89|false||false
/api/super-admin/students/[id]/subjects|apps/host/src/app/api/super-admin/students/[id]/subjects/route.ts|super-admin|PATCH|true|authorizeRequest|92|RBAC|authorizeRequest@92|super_admin.subjects.manage||9|zod@51|96|true|logAdminAudit|222|logAdminAudit@222|service-role|maybeSingle(x1)||4|8|5|1|0|3|apps/host/src/app/super-admin/students/[id]/page.tsx(1),apps/host/src/app/super-admin/subjects/violations/page.tsx(2),packages/lib/src/rbac.ts(1)|22|0||1|1|scripts/route-access-manifest.json(1)|CALLED|242|false||false
/api/super-admin/subjects/[code]|apps/host/src/app/api/super-admin/subjects/[code]/route.ts|super-admin|DELETE,PATCH|true|authorizeRequest|71|RBAC|authorizeRequest@71|super_admin.subjects.manage||10|zod@41|0|true|logAdminAudit|115|logAdminAudit@115|service-role|NONE||0|0|0|0|0|5|apps/host/src/app/super-admin/subjects/grade-map/page.tsx(4),apps/host/src/app/super-admin/subjects/page.tsx(2),apps/host/src/app/super-admin/subjects/plan-access/page.tsx(5),apps/host/src/app/super-admin/subjects/violations/page.tsx(2)|19|0||1|1|scripts/route-access-manifest.json(4)|CALLED|181|false||false
/api/super-admin/subjects/grade-map|apps/host/src/app/api/super-admin/subjects/grade-map/route.ts|super-admin|DELETE,GET,PUT|true|authorizeRequest|69|RBAC|authorizeRequest@69|super_admin.subjects.manage||10|zod@34|44|false|logAdminAudit|159|logAdminAudit@159|service-role|NONE||0|0|0|0|0|1|apps/host/src/app/super-admin/subjects/grade-map/page.tsx(3)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|237|false||false
/api/super-admin/subjects/plan-access|apps/host/src/app/api/super-admin/subjects/plan-access/route.ts|super-admin|DELETE,GET,PUT|true|authorizeRequest|84|RBAC|authorizeRequest@84|super_admin.subjects.manage||9|zod@35|0|false|logAdminAudit|190|logAdminAudit@190|service-role|NONE||0|0|0|0|0|1|apps/host/src/app/super-admin/subjects/plan-access/page.tsx(4)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|297|false||false
/api/super-admin/subjects|apps/host/src/app/api/super-admin/subjects/route.ts|super-admin|GET,POST|true|authorizeRequest|52|RBAC|authorizeRequest@52|super_admin.subjects.manage||10|zod@40|0|false|logAdminAudit|136|logAdminAudit@136|service-role|NONE||0|0|0|0|0|4|apps/host/src/app/super-admin/students/[id]/page.tsx(1),apps/host/src/app/super-admin/subjects/grade-map/page.tsx(1),apps/host/src/app/super-admin/subjects/page.tsx(2),apps/host/src/app/super-admin/subjects/plan-access/page.tsx(1)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|148|false||false
/api/super-admin/subjects/violations|apps/host/src/app/api/super-admin/subjects/violations/route.ts|super-admin|GET|false|authorizeRequest|55|RBAC|authorizeRequest@55|super_admin.subjects.manage||0|NONE|0|false|NONE|||service-role|NONE||0|0|0|1|0|3|apps/host/src/app/super-admin/subjects/grade-map/page.tsx(1),apps/host/src/app/super-admin/subjects/plan-access/page.tsx(1),apps/host/src/app/super-admin/subjects/violations/page.tsx(2)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|120|false||false
/api/super-admin/subscribers/[name]/dead-letters/[event_id]/retry|apps/host/src/app/api/super-admin/subscribers/[name]/dead-letters/[event_id]/retry/route.ts|super-admin|POST|true|authorizeAdmin|46|ADMIN-LEVEL|authorizeAdmin@46||super_admin|0|NONE|0|true|logAdminAudit|85|logAdminAudit@85|service-role|NONE||1|1|2|0|0|1|apps/host/src/app/super-admin/subscribers/page.tsx(1)|4|0||1|1|scripts/route-access-manifest.json(1)|CALLED|109|false|nodejs|false
/api/super-admin/subscribers/[name]/dead-letters|apps/host/src/app/api/super-admin/subscribers/[name]/dead-letters/route.ts|super-admin|GET|false|authorizeAdmin|31|ADMIN-LEVEL|authorizeAdmin@31||support|0|NONE|0|true|NONE|||service-role|limit(x1)@46||1|1|1|0|0|1|apps/host/src/app/super-admin/subscribers/page.tsx(1)|4|0||0|1|scripts/route-access-manifest.json(1)|CALLED|64|false|nodejs|false
/api/super-admin/subscribers/[name]/replay|apps/host/src/app/api/super-admin/subscribers/[name]/replay/route.ts|super-admin|POST|true|authorizeAdmin|90|ADMIN-LEVEL|authorizeAdmin@90||super_admin|60|zod@68|0|true|logAdminAudit|260|logAdminAudit@260|service-role|maybeSingle(x2)||2|3|3|0|0|1|apps/host/src/app/super-admin/subscribers/page.tsx(1)|4|0||1|1|scripts/route-access-manifest.json(1)|CALLED|289|false|nodejs|false
/api/super-admin/subscribers|apps/host/src/app/api/super-admin/subscribers/route.ts|super-admin|GET|false|authorizeAdmin|66|ADMIN-LEVEL|authorizeAdmin@66||support|0|NONE|0|false|NONE|||service-role|head:true||3|3|2|0|0|1|apps/host/src/app/super-admin/subscribers/page.tsx(1)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|163|false|nodejs|false
/api/super-admin/support|apps/host/src/app/api/super-admin/support/route.ts|super-admin|GET,POST|true|authorizeAdmin|20|ADMIN-LEVEL|authorizeAdmin@20||support;admin|0|NONE|0|false|logAdminAudit|181|logAdminAudit@181|service-role|NONE||0|0|0|0|0|4|apps/host/src/app/super-admin/diagnostics/page.tsx(1),apps/host/src/app/super-admin/support/page.tsx(7),apps/host/src/app/super-admin/users/page.tsx(2),apps/host/src/app/super-admin/_components/widgets/QuickOperations.tsx(1)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|286|false||false
/api/super-admin/synthesis-health|apps/host/src/app/api/super-admin/synthesis-health/route.ts|super-admin|GET|false|authorizeRequest|85|RBAC|authorizeRequest@85|super_admin.access||0|NONE|0|false|NONE|||service-role|NONE|UNBOUNDED(no-eq)|1|2|0|0|0|1|apps/host/src/app/super-admin/synthesis-health/page.tsx(2)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|159|false|nodejs|false
/api/super-admin/synthesis-quality|apps/host/src/app/api/super-admin/synthesis-quality/route.ts|super-admin|GET|false|authorizeRequest|86|RBAC|authorizeRequest@86|super_admin.access||0|NONE|0|false|NONE|||service-role|NONE|UNBOUNDED(eq-scoped)|1|2|1|0|0|1|apps/host/src/app/super-admin/synthesis-quality/page.tsx(2)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|184|false|nodejs|false
/api/super-admin/test-accounts|apps/host/src/app/api/super-admin/test-accounts/route.ts|super-admin|POST|true|authorizeAdmin|8|ADMIN-LEVEL|authorizeAdmin@8||super_admin|0|NONE|0|false|logAdminAudit|94|logAdminAudit@94|service-role|NONE||0|0|0|0|0|2|apps/host/src/app/super-admin/users/page.tsx(1),apps/host/src/app/super-admin/_components/widgets/QuickOperations.tsx(1)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|111|false||false
/api/super-admin/users|apps/host/src/app/api/super-admin/users/route.ts|super-admin|GET,PATCH|true|authorizeOperator|14|RBAC|authorizeOperator@14||support;super_admin|4|zod@80|81|false|logAdminAudit|214|logAdminAudit@214|service-role|NONE||0|0|0|0|0|7|apps/host/src/app/super-admin/bulk-actions/_components/StudentSelector.tsx(1),apps/host/src/app/super-admin/subscriptions/page.tsx(3),apps/host/src/app/super-admin/users/page.tsx(2),apps/host/src/app/super-admin/users/_components/AdminTierPanel.tsx(3)||0||2|2|supabase/migrations/20260816000008_analyst_role_and_admin_tier_rbac_sync.sql(2),scripts/route-access-manifest.json(1)|CALLED|220|false||false
/api/support/ai-issue|apps/host/src/app/api/support/ai-issue/route.ts|support|POST|true|authorizeRequest|51|RBAC|authorizeRequest@51|foxy.chat||0|NONE|0|false|NONE|||service-role|single(x1)||1|1|0|0|0|1|packages/ui/src/foxy/ReportIssueModal.tsx(2)||0||3|1|scripts/route-access-manifest.json(1)|CALLED|101|false||false
/api/support/ticket|apps/host/src/app/api/support/ticket/route.ts|support|POST|true|auth.getUser|97|SESSION|auth.getUser@97|||35|zod@56|0|false|NONE|||service-role|NONE||0|1|0|0|112|2|apps/host/src/app/contact/page.tsx(3),packages/lib/src/domains/ops.ts(1)||0||2|2|supabase/migrations/20260516020000_tighten_rls_policy_always_true.sql(3),scripts/route-access-manifest.json(1)|CALLED|177|false||false
/api/support/tickets/[id]|apps/host/src/app/api/support/tickets/[id]/route.ts|support|GET,POST|true|authorizeTicketRequest|131|RBAC|authorizeTicketRequest@131|||38|zod@66|0|true|NONE|||service-role|limit(x1)@165;single(x1);maybeSingle(x1)||3|4|6|0|224|1|apps/host/src/app/support/[ticket_id]/page.tsx(4)|14|2|apps/host/src/app/api/internal/admin/support/route.ts(1),apps/host/src/app/api/support/_lib/ticket-auth.ts(1)|4|1|scripts/route-access-manifest.json(1)|CALLED|337|false||false
/api/support/tickets|apps/host/src/app/api/support/tickets/route.ts|support|GET,POST|true|authorizeTicketRequest|86|RBAC|authorizeTicketRequest@86|foxy.chat;child.view_progress||36|zod@66|73|false|NONE|||service-role|range(x1)@268;single(x1);limitParam@237||2|2|0|0|91|4|apps/host/src/app/help/page.tsx(2),apps/host/src/app/parent/support/page.tsx(3),apps/host/src/app/support/new/page.tsx(2),apps/host/src/app/support/page.tsx(3)||1|apps/host/src/app/api/support/_lib/ticket-auth.ts(1)|5|2|supabase/migrations/20260516020000_tighten_rls_policy_always_true.sql(1),scripts/route-access-manifest.json(1)|CALLED|288|false||false
/api/synthesis/parent-share|apps/host/src/app/api/synthesis/parent-share/route.ts|synthesis|POST|true|authorizeRequest|56|RBAC|authorizeRequest@56;internal-caller-signing@175|child.view_progress||0|NONE|0|false|NONE|||service-role|limit(x1)@112;maybeSingle(x2)||3|6|6|0|0|6|apps/host/src/app/parent/reports/ProgressPanel.tsx(2),apps/host/src/app/synthesis/page.tsx(1),packages/ui/src/synthesis/ParentShareCard.tsx(2),packages/lib/src/notification-triggers.ts(1)||1|apps/host/src/app/api/synthesis/state/route.ts(1)|1|4|supabase/functions/whatsapp-notify/index.ts(1),supabase/migrations/20260620001500_whatsapp_notify_security_policy.sql(1),supabase/migrations/20260722098000_monthly_synthesis_flagged_status.sql(1),scripts/route-access-manifest.json(1)|CALLED|218|false||false
/api/synthesis/state|apps/host/src/app/api/synthesis/state/route.ts|synthesis|GET|false|authorizeRequest|73|RBAC|createSupabaseRouteClient(RLS)@71;authorizeRequest@73|study_plan.view||0|NONE|0|false|NONE|||service-role+rls|limit(x1)@106;maybeSingle(x2)||2|3|3|0|0|11|apps/host/src/app/hpc/page.tsx(1),apps/host/src/app/synthesis/page.tsx(3),packages/ui/src/synthesis/SynthesisRitual.tsx(1),packages/lib/src/ai/validation/synthesis-oracle.ts(3)||2|apps/host/src/app/api/dive/state/route.ts(1),apps/host/src/app/api/synthesis/parent-share/route.ts(2)|2|3|supabase/functions/monthly-synthesis-builder/index.ts(2),supabase/migrations/20260722098000_monthly_synthesis_flagged_status.sql(1),scripts/route-access-manifest.json(1)|CALLED|253|false||false
/api/teacher/assignments|apps/host/src/app/api/teacher/assignments/route.ts|teacher|POST|true|authorizeRequest|42|RBAC|authorizeRequest@42|class.manage||19|zod@25|26|false|NONE|||service-role|maybeSingle(x2)||2|4|3|0|0|1|apps/host/src/app/teacher/assignments/page.tsx(1)||0||1|2|supabase/migrations/20260721000300_assignments_add_chapter_difficulty.sql(2),scripts/route-access-manifest.json(1)|CALLED|167|false||false
/api/teacher/classes/[id]/archive|apps/host/src/app/api/teacher/classes/[id]/archive/route.ts|teacher|POST|true|authorizeRequest|27|RBAC|authorizeRequest@27|class.manage||0|NONE|0|true|NONE|||service-role|maybeSingle(x2)||2|3|4|0|0|1|apps/host/src/app/teacher/classes/page.tsx(1)|3|0||0|1|scripts/route-access-manifest.json(1)|CALLED|102|false||false
/api/teacher/classes/[id]|apps/host/src/app/api/teacher/classes/[id]/route.ts|teacher|PATCH|true|authorizeRequest|54|RBAC|authorizeRequest@54|class.manage||24|zod@39|0|true|NONE|||service-role|maybeSingle(x2)||2|4|4|0|0|1|apps/host/src/app/teacher/classes/page.tsx(2)|3|2|apps/host/src/app/api/teacher/classes/available/route.ts(1),apps/host/src/app/api/teacher/classes/[id]/archive/route.ts(1)|1|1|scripts/route-access-manifest.json(3)|CALLED|153|false||false
/api/teacher/classes/available|apps/host/src/app/api/teacher/classes/available/route.ts|teacher|GET|false|authorizeRequest|37|RBAC|authorizeRequest@37|class.manage||20|zod@43|0|false|NONE|||service-role|maybeSingle(x4)||4|4|6|0|0|0|||0||1|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|116|false||false
/api/teacher/classes|apps/host/src/app/api/teacher/classes/route.ts|teacher|POST|true|authorizeRequest|50|RBAC|authorizeRequest@50|class.manage||27|zod@33|0|false|NONE|||service-role|maybeSingle(x1)||1|1|1|2|0|1|apps/host/src/app/teacher/classes/page.tsx(1)||1|apps/host/src/app/api/teacher/students/route.ts(1)|0|2|supabase/functions/teacher-dashboard/index.ts(1),scripts/route-access-manifest.json(1)|CALLED|136|false||false
/api/teacher/escalate|apps/host/src/app/api/teacher/escalate/route.ts|teacher|POST|true|authorizeRequest|100|RBAC|authorizeRequest@100|class.manage||50|zod@62|0|false|NONE|||service-role|maybeSingle(x1)||3|3|3|0|0|1|apps/host/src/app/teacher/students/page.tsx(1)||1|apps/host/src/app/api/school-admin/escalations/route.ts(1)|1|1|scripts/route-access-manifest.json(1)|CALLED|201|false||false
/api/teacher/join-class|apps/host/src/app/api/teacher/join-class/route.ts|teacher|POST|true|authorizeRequest|83|RBAC|createServerClient(ssr,RLS)@69;authorizeRequest@83|class.manage||28|zod@34|0|false|NONE|||rls|NONE||0|0|0|1|0|0|||0||1|3|supabase/migrations/20260710020000_xc3_teacher_join_class_rpc.sql(1),scripts/route-access-manifest.json(1),scripts/xc3-service-role-migration-batch.json(2)|ORPHAN-FRONTEND|130|false||false
/api/teacher/lab-leaderboard|apps/host/src/app/api/teacher/lab-leaderboard/route.ts|teacher|GET|false|authorizeRequest|83|RBAC|authorizeRequest@83|class.manage||0|NONE|0|false|NONE|||service-role|maybeSingle(x1)||5|6|4|0|0|1|apps/host/src/app/teacher/lab-leaderboard/page.tsx(2)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|256|false||false
/api/teacher/messages|apps/host/src/app/api/teacher/messages/route.ts|teacher|POST|true|authorizeRequest|107|RBAC|authorizeRequest@107;createSupabaseServerClient(RLS)@118|class.manage||45|zod@55|0|false|NONE|||rls|NONE||0|0|0|1|0|1|apps/host/src/app/teacher/messages/page.tsx(2)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|147|false||false
/api/teacher/messages/threads/[id]/messages|apps/host/src/app/api/teacher/messages/threads/[id]/messages/route.ts|teacher|GET|false|authorizeRequest|64|RBAC|authorizeRequest@64;createSupabaseServerClient(RLS)@80|class.manage||0|NONE|0|true|NONE|||rls|limitParam@73||0|0|0|1|0|1|apps/host/src/app/teacher/messages/page.tsx(2)|5|0||2|1|scripts/route-access-manifest.json(1)|CALLED|112|false||false
/api/teacher/messages/threads|apps/host/src/app/api/teacher/messages/threads/route.ts|teacher|GET|false|authorizeRequest|65|RBAC|authorizeRequest@65;createSupabaseServerClient(RLS)@75|class.manage||0|NONE|0|false|NONE|||rls|limitParam@69||0|0|0|1|0|2|apps/host/src/app/teacher/messages/page.tsx(2),apps/host/src/app/teacher/_components/TeacherShell.tsx(1)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|105|false||false
/api/teacher/modules|apps/host/src/app/api/teacher/modules/route.ts|teacher|GET|false|authorizeRequest|55|RBAC|authorizeRequest@55|class.view_analytics||0|NONE|0|false|NONE|||service-role|maybeSingle(x1)||1|1|1|0|0|1|apps/host/src/app/teacher/_components/TeacherShell.tsx(2)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|125|false||false
/api/teacher/parent-notify|apps/host/src/app/api/teacher/parent-notify/route.ts|teacher|POST|true|authorizeRequest|210|RBAC|authorizeRequest@210|class.manage||64|zod@76|0|false|NONE|||service-role|limit(x3)@169;single(x2);maybeSingle(x5)||9|10|11|0|0|3|apps/host/src/app/teacher/CommandCenter.tsx(1),packages/lib/src/flags/registries/teacher.ts(2),packages/lib/src/use-teacher-parent-comms.ts(1)||1|apps/host/src/app/api/teacher/escalate/route.ts(3)|3|1|scripts/route-access-manifest.json(1)|CALLED|424|false||false
/api/teacher/profile|apps/host/src/app/api/teacher/profile/route.ts|teacher|PATCH|true|authorizeRequest|43|RBAC|authorizeRequest@43|profile.update_own||0|NONE|0|false|NONE|||service-role|NONE||1|3|2|0|0|1|apps/host/src/app/teacher/profile/page.tsx(1)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|121|false||false
/api/teacher/remediation|apps/host/src/app/api/teacher/remediation/route.ts|teacher|GET,POST|true|authorizeRequest|284|RBAC|authorizeRequest@284|class.assign_remediation||49|zod@67|0|false|NONE|||service-role|limit(x6)@218;single(x1);maybeSingle(x5)||7|7|21|0|0|1|apps/host/src/app/teacher/CommandCenter.tsx(2)||2|apps/host/src/app/api/teacher/escalate/route.ts(1),apps/host/src/app/api/teacher/parent-notify/route.ts(2)|5|3|supabase/functions/teacher-dashboard/index.ts(2),supabase/migrations/20260619000400_teacher_remediation_dedupe_index.sql(1),scripts/route-access-manifest.json(1)|CALLED|509|false||false
/api/teacher/students/[id]/notes|apps/host/src/app/api/teacher/students/[id]/notes/route.ts|teacher|PUT|true|authorizeRequest|38|RBAC|authorizeRequest@38|class.manage||19|zod@25|0|true|NONE|||service-role|maybeSingle(x1)||1|3|1|0|0|1|apps/host/src/app/teacher/students/page.tsx(1)|1|1|apps/host/src/app/api/teacher/students/route.ts(2)|1|1|scripts/route-access-manifest.json(1)|CALLED|125|false||false
/api/teacher/students|apps/host/src/app/api/teacher/students/route.ts|teacher|GET|false|authorizeRequest|86|RBAC|authorizeRequest@86|class.manage||0|NONE|0|false|NONE|||service-role|NONE|UNBOUNDED(eq-scoped)|2|4|2|0|0|0|||0||1|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|184|false||false
